time,temp,pressure,vibration
2026-03-01 00:00:06,457.89606407753695,1.025751763360433,0.1932379570617405
2026-03-01 00:00:07,453.83717364576455,1.0256892975456104,0.2857620514978706
2026-03-01 00:00:09,452.7128002179298,1.192636574532736,0.3514438834058749
2026-03-01 00:00:10,447.6829115359377,1.0285445255346584,0.3711614878088889
2026-03-01 00:00:12,451.2098113578302,1.04770008817466,0.1465885829264377
2026-03-01 00:00:13,440.433598776711,1.03256956256529,0.4277676821898509
2026-03-01 00:00:15,447.18856235379513,1.0379484610246634,0.2251513463443446
2026-03-01 00:00:16,444.9358443983279,0.9613587392731214,0.4551151975522522
2026-03-01 00:00:17,451.5712366629764,0.9881590696629996,0.3115674634292859
2026-03-01 00:00:18,445.45987962239394,0.9757318226085449,0.4179297184063826
2026-03-01 00:00:19,442.93848149332354,1.004093706969316,0.3067518481410108
2026-03-01 00:00:21,448.8711184975673,0.9066367403704124,0.4755340842443204
2026-03-01 00:00:22,450.3376410234396,1.0343130095187256,0.2751035851520926
2026-03-01 00:00:23,442.8762590689327,0.9193642064405174,0.3971570950954355
2026-03-01 00:00:24,447.2780863773741,0.9764034067105284,0.3645375949585147
2026-03-01 00:00:25,450.5546129485493,1.0544475298483682,0.4368631557532348
2026-03-01 00:00:26,444.2450321128885,1.0032140009547732,0.2035076539419895
2026-03-01 00:00:27,451.87849009172834,0.9461127611035348,0.3686051459998439
2026-03-01 00:00:28,446.996806550406,0.9642348145370015,0.4058424486849588
2026-03-01 00:00:29,448.5415312510336,1.033979887446734,0.1241260513576885
2026-03-01 00:00:30,446.991466938853,0.9634816684141432,0.1816741487334224
2026-03-01 00:00:31,459.2613909225447,1.010822929479099,0.0960767822239899
2026-03-01 00:00:32,449.9325138763104,1.0022785919951906,0.2730593165555442
2026-03-01 00:00:33,444.7114453552205,0.9674199826197092,0.3717542255795962
2026-03-01 00:00:34,454.112724560516,1.1071972044662663,0.4502357052096028
2026-03-01 00:00:35,443.89578175014486,1.0316959511159003,0.3074094780419775
2026-03-01 00:00:36,451.0443179750238,0.8987428706671197,0.4628615545571292
2026-03-01 00:00:37,440.2016493806011,1.0093227157384714,0.1619898541785108
2026-03-01 00:00:39,450.9843061793456,1.0426216667398112,0.2944452301103381
2026-03-01 00:00:40,453.692332899977,0.960373963078365,0.3384065448939307
2026-03-01 00:00:42,449.4217585880588,1.0252493639490228,0.0932557899960123
2026-03-01 00:00:44,442.60739004816287,0.9399851796472112,0.1695530499495146
2026-03-01 00:00:45,446.4007789580265,0.9832749382079524,0.3669672548830038
2026-03-01 00:00:46,447.696806145201,0.9762527344419522,0.3366598246096848
2026-03-01 00:00:47,455.2856111310946,0.9673335383713144,0.2060120213672644
2026-03-01 00:00:48,451.7180914478423,1.0882727120140547,0.2486133082663306
2026-03-01 00:00:49,441.1847992231863,1.0202490855480475,0.1940786478111048
2026-03-01 00:00:50,451.620419846974,0.9369558022832476,0.2937320902726828
2026-03-01 00:00:51,448.0745885979184,1.0458930973527387,0.3955142320501238
2026-03-01 00:00:52,446.6153899984702,1.1061078098506316,0.2014273953664456
2026-03-01 00:00:53,453.0583814442043,1.0516232630275573,0.3504046515517844
2026-03-01 00:00:54,455.15499761247975,0.9240315017022992,0.2469742381627559
