time,device,temp,pressure,vibration
2026-03-08 09:00:00,ETCH-01,452.79,1.003,0.368
2026-03-08 09:01:00,ETCH-01,450.38,1.026,0.251
2026-03-08 09:02:00,ETCH-01,452.69,0.996,0.516
2026-03-08 09:03:00,ETCH-01,445.4,1.024,0.239
2026-03-08 09:04:00,ETCH-01,450.85,1.003,0.374
2026-03-08 09:05:00,ETCH-01,442.93,0.901,0.33
2026-03-08 09:06:00,ETCH-01,449.44,0.953,0.43
2026-03-08 09:07:00,ETCH-01,445.48,0.993,0.456
2026-03-08 09:08:00,ETCH-01,446.32,0.94,0.303
2026-03-08 09:09:00,ETCH-01,456.18,1.03,0.225
2026-03-08 09:10:00,ETCH-01,455.46,1.077,0.346
2026-03-08 09:11:00,ETCH-01,453.05,1.061,0.232
2026-03-08 09:12:00,ETCH-01,444.54,0.989,0.501
2026-03-08 09:13:00,ETCH-01,448.42,1.075,0.314
2026-03-08 09:14:00,ETCH-01,456.07,1.007,0.263
2026-03-08 09:15:00,ETCH-01,450.71,0.983,0.318
2026-03-08 09:16:00,ETCH-01,461.6,0.969,0.165
2026-03-08 09:17:00,ETCH-01,451.97,0.985,0.203
2026-03-08 09:18:00,ETCH-01,450.96,0.981,0.42
2026-03-08 09:19:00,ETCH-01,448.45,1.009,0.234
2026-03-08 09:20:00,ETCH-01,450.67,1.008,0.195
2026-03-08 09:21:00,ETCH-01,449.24,1.0,0.354
2026-03-08 09:22:00,ETCH-01,453.54,1.022,0.419
2026-03-08 09:23:00,ETCH-01,454.78,1.06,0.372
2026-03-08 09:24:00,ETCH-01,446.07,1.047,0.4
2026-03-08 09:25:00,ETCH-01,443.34,0.926,0.224
2026-03-08 09:26:00,ETCH-01,440.82,0.872,0.158
2026-03-08 09:27:00,ETCH-01,452.54,1.047,0.45
2026-03-08 09:28:00,ETCH-01,444.48,0.932,0.268
2026-03-08 09:29:00,ETCH-01,439.24,0.989,0.275
2026-03-08 09:30:00,ETCH-01,451.94,0.941,0.433
2026-03-08 09:31:00,ETCH-01,462.46,0.91,0.356
2026-03-08 09:32:00,ETCH-01,449.97,1.027,0.346
2026-03-08 09:33:00,ETCH-01,454.19,1.038,0.517
2026-03-08 09:34:00,ETCH-01,450.41,0.971,0.236
2026-03-08 09:35:00,ETCH-01,449.51,0.87,0.393
2026-03-08 09:36:00,ETCH-01,454.6,0.973,0.306
2026-03-08 09:37:00,ETCH-01,448.55,1.02,0.327
2026-03-08 09:38:00,ETCH-01,451.34,0.926,0.453
2026-03-08 09:39:00,ETCH-01,451.61,1.009,0.351
2026-03-08 09:40:00,ETCH-01,446.66,0.999,0.354
2026-03-08 09:41:00,ETCH-01,454.96,1.029,0.407
2026-03-08 09:42:00,ETCH-01,449.13,1.006,0.264
2026-03-08 09:43:00,ETCH-01,446.22,0.951,0.216
2026-03-08 09:44:00,ETCH-01,452.68,1.06,0.196
2026-03-08 09:45:00,ETCH-01,445.51,0.992,0.103
2026-03-08 09:46:00,ETCH-01,450.14,0.999,0.506
2026-03-08 09:47:00,ETCH-01,449.95,0.953,0.19
2026-03-08 09:48:00,ETCH-01,455.43,0.978,0.278
2026-03-08 09:49:00,ETCH-01,452.37,0.956,0.272
2026-03-08 09:50:00,ETCH-01,449.87,0.991,0.331
2026-03-08 09:51:00,ETCH-01,454.09,1.086,0.382
2026-03-08 09:52:00,ETCH-01,456.95,0.931,0.386
2026-03-08 09:53:00,ETCH-01,452.79,0.919,0.242
2026-03-08 09:54:00,ETCH-01,450.05,1.074,0.283
2026-03-08 09:55:00,ETCH-01,443.44,0.99,0.328
2026-03-08 09:56:00,ETCH-01,444.67,0.967,0.275
2026-03-08 09:57:00,ETCH-01,448.47,1.052,0.461
2026-03-08 09:58:00,ETCH-01,446.95,0.97,0.349
2026-03-08 09:59:00,ETCH-01,449.07,1.091,0.373
