time,device,temp,pressure,vibration
2026-03-04 09:00:00,ETCH-01,454.18,1.038,0.243
2026-03-04 09:01:00,ETCH-01,444.35,0.954,0.245
2026-03-04 09:02:00,ETCH-01,452.65,1.043,0.297
2026-03-04 09:03:00,ETCH-01,457.21,1.068,0.246
2026-03-04 09:04:00,ETCH-01,437.64,1.021,0.229
2026-03-04 09:05:00,ETCH-01,446.02,1.094,0.311
2026-03-04 09:06:00,ETCH-01,452.89,0.961,0.275
2026-03-04 09:07:00,ETCH-01,448.98,0.938,0.45
2026-03-04 09:08:00,ETCH-01,451.86,0.911,0.035
2026-03-04 09:09:00,ETCH-01,446.98,1.075,0.409
2026-03-04 09:10:00,ETCH-01,450.43,1.033,0.425
2026-03-04 09:11:00,ETCH-01,449.22,0.997,0.093
2026-03-04 09:12:00,ETCH-01,455.84,1.014,0.266
2026-03-04 09:13:00,ETCH-01,451.27,0.944,0.263
2026-03-04 09:14:00,ETCH-01,451.69,1.122,0.159
2026-03-04 09:15:00,ETCH-01,447.94,1.006,0.222
2026-03-04 09:16:00,ETCH-01,447.56,1.005,0.189
2026-03-04 09:17:00,ETCH-01,447.84,1.036,0.475
2026-03-04 09:18:00,ETCH-01,451.97,1.024,0.394
2026-03-04 09:19:00,ETCH-01,447.9,1.011,0.427
2026-03-04 09:20:00,ETCH-01,451.45,0.96,0.372
2026-03-04 09:21:00,ETCH-01,460.38,1.024,0.187
2026-03-04 09:22:00,ETCH-01,454.36,1.094,0.248
2026-03-04 09:23:00,ETCH-01,448.37,1.067,0.349
2026-03-04 09:24:00,ETCH-01,456.01,1.08,0.178
2026-03-04 09:25:00,ETCH-01,447.96,0.974,0.371
2026-03-04 09:26:00,ETCH-01,439.81,0.951,0.276
2026-03-04 09:27:00,ETCH-01,444.96,0.994,0.263
2026-03-04 09:28:00,ETCH-01,440.65,1.003,0.371
2026-03-04 09:29:00,ETCH-01,448.24,1.055,0.344
2026-03-04 09:30:00,ETCH-01,450.09,0.915,0.264
2026-03-04 09:31:00,ETCH-01,458.38,1.076,0.416
2026-03-04 09:32:00,ETCH-01,451.63,0.992,0.192
2026-03-04 09:33:00,ETCH-01,448.9,0.979,0.362
2026-03-04 09:34:00,ETCH-01,454.15,0.949,0.359
2026-03-04 09:35:00,ETCH-01,438.94,0.917,0.269
2026-03-04 09:36:00,ETCH-01,451.18,1.041,0.333
2026-03-04 09:37:00,ETCH-01,453.85,1.004,0.175
2026-03-04 09:38:00,ETCH-01,442.61,0.936,0.392
2026-03-04 09:39:00,ETCH-01,455.72,0.935,0.282
2026-03-04 09:40:00,ETCH-01,451.69,0.983,0.248
2026-03-04 09:41:00,ETCH-01,447.92,1.083,0.405
2026-03-04 09:42:00,ETCH-01,453.16,0.987,0.23
2026-03-04 09:43:00,ETCH-01,461.35,0.925,0.159
2026-03-04 09:44:00,ETCH-01,450.91,0.988,0.144
2026-03-04 09:45:00,ETCH-01,451.24,0.986,0.361
2026-03-04 09:46:00,ETCH-01,447.7,0.865,0.172
2026-03-04 09:47:00,ETCH-01,445.75,0.997,0.475
2026-03-04 09:48:00,ETCH-01,454.15,0.988,0.092
2026-03-04 09:49:00,ETCH-01,445.72,1.035,0.47
2026-03-04 09:50:00,ETCH-01,450.36,1.092,0.321
2026-03-04 09:51:00,ETCH-01,447.61,1.056,0.29
2026-03-04 09:52:00,ETCH-01,452.39,0.987,0.246
2026-03-04 09:53:00,ETCH-01,451.67,0.945,0.34
2026-03-04 09:54:00,ETCH-01,455.19,1.129,0.296
2026-03-04 09:55:00,ETCH-01,447.45,1.003,0.41
2026-03-04 09:56:00,ETCH-01,448.65,1.001,0.311
2026-03-04 09:57:00,ETCH-01,445.11,0.999,0.315
2026-03-04 09:58:00,ETCH-01,447.78,1.01,0.264
2026-03-04 09:59:00,ETCH-01,451.89,0.993,0.294
