time,device,temp,pressure,vibration
2026-03-18 09:00:00,ETCH-01,451.59,0.976,0.398
2026-03-18 09:01:00,ETCH-01,448.34,0.969,0.352
2026-03-18 09:02:00,ETCH-01,449.53,1.025,0.19
2026-03-18 09:03:00,ETCH-01,447.35,0.982,0.267
2026-03-18 09:04:00,ETCH-01,442.43,0.993,0.222
2026-03-18 09:05:00,ETCH-01,451.61,1.037,0.433
2026-03-18 09:06:00,ETCH-01,458.77,0.905,0.18
2026-03-18 09:07:00,ETCH-01,450.09,1.066,0.389
2026-03-18 09:08:00,ETCH-01,451.13,1.004,0.389
2026-03-18 09:09:00,ETCH-01,453.46,0.979,0.483
2026-03-18 09:10:00,ETCH-01,443.65,0.996,0.259
2026-03-18 09:11:00,ETCH-01,458.51,0.998,0.371
2026-03-18 09:12:00,ETCH-01,451.01,0.913,0.528
2026-03-18 09:13:00,ETCH-01,458.16,1.075,0.238
2026-03-18 09:14:00,ETCH-01,446.33,1.002,0.146
2026-03-18 09:15:00,ETCH-01,459.09,1.022,0.112
2026-03-18 09:16:00,ETCH-01,453.88,1.048,0.371
2026-03-18 09:17:00,ETCH-01,452.77,0.949,0.112
2026-03-18 09:18:00,ETCH-01,451.17,1.024,0.263
2026-03-18 09:19:00,ETCH-01,448.76,0.987,0.344
2026-03-18 09:20:00,ETCH-01,456.0,1.042,0.319
2026-03-18 09:21:00,ETCH-01,450.7,0.894,0.343
2026-03-18 09:22:00,ETCH-01,440.16,0.995,0.322
2026-03-18 09:23:00,ETCH-01,444.41,0.97,0.428
2026-03-18 09:24:00,ETCH-01,449.07,1.022,0.205
2026-03-18 09:25:00,ETCH-01,451.55,1.024,0.232
2026-03-18 09:26:00,ETCH-01,449.72,0.965,0.223
2026-03-18 09:27:00,ETCH-01,456.09,0.964,0.383
2026-03-18 09:28:00,ETCH-01,440.24,0.994,0.39
2026-03-18 09:29:00,ETCH-01,450.72,0.955,0.345
2026-03-18 09:30:00,ETCH-01,440.91,1.042,0.418
2026-03-18 09:31:00,ETCH-01,453.8,0.982,0.182
2026-03-18 09:32:00,ETCH-01,449.53,0.855,0.467
2026-03-18 09:33:00,ETCH-01,452.1,0.981,0.452
2026-03-18 09:34:00,ETCH-01,445.68,0.948,0.374
2026-03-18 09:35:00,ETCH-01,456.4,0.918,0.478
2026-03-18 09:36:00,ETCH-01,455.21,0.938,0.134
2026-03-18 09:37:00,ETCH-01,452.92,1.005,0.248
2026-03-18 09:38:00,ETCH-01,449.35,1.066,0.226
2026-03-18 09:39:00,ETCH-01,452.9,1.016,0.372
2026-03-18 09:40:00,ETCH-01,446.47,0.97,0.195
2026-03-18 09:41:00,ETCH-01,454.28,1.023,0.376
2026-03-18 09:42:00,ETCH-01,458.25,0.977,0.437
2026-03-18 09:43:00,ETCH-01,455.35,0.965,0.37
2026-03-18 09:44:00,ETCH-01,446.35,0.942,0.328
2026-03-18 09:45:00,ETCH-01,451.81,0.912,0.201
2026-03-18 09:46:00,ETCH-01,443.53,0.981,0.215
2026-03-18 09:47:00,ETCH-01,452.86,1.008,0.425
2026-03-18 09:48:00,ETCH-01,452.25,0.995,0.378
2026-03-18 09:49:00,ETCH-01,440.65,0.979,0.296
2026-03-18 09:50:00,ETCH-01,444.19,0.953,0.258
2026-03-18 09:51:00,ETCH-01,448.58,1.03,0.097
2026-03-18 09:52:00,ETCH-01,448.5,0.934,0.193
2026-03-18 09:53:00,ETCH-01,443.95,1.039,0.491
2026-03-18 09:54:00,ETCH-01,451.94,0.95,0.172
2026-03-18 09:55:00,ETCH-01,451.26,0.962,0.319
2026-03-18 09:56:00,ETCH-01,449.03,0.927,0.401
2026-03-18 09:57:00,ETCH-01,446.22,0.975,0.175
2026-03-18 09:58:00,ETCH-01,455.24,1.049,0.318
2026-03-18 09:59:00,ETCH-01,458.28,1.026,0.394
