time,device,temp,pressure,vibration
2026-03-28 09:00:00,ETCH-01,447.62,1.083,0.18
2026-03-28 09:01:00,ETCH-01,445.87,1.015,0.389
2026-03-28 09:02:00,ETCH-01,446.56,1.029,0.329
2026-03-28 09:03:00,ETCH-01,443.25,1.071,0.285
2026-03-28 09:04:00,ETCH-01,449.62,1.022,0.356
2026-03-28 09:05:00,ETCH-01,441.58,0.975,0.464
2026-03-28 09:06:00,ETCH-01,450.95,0.978,0.278
2026-03-28 09:07:00,ETCH-01,449.82,1.012,0.307
2026-03-28 09:08:00,ETCH-01,450.73,0.935,0.319
2026-03-28 09:09:00,ETCH-01,447.39,0.993,0.539
2026-03-28 09:10:00,ETCH-01,465.38,1.055,0.09
2026-03-28 09:11:00,ETCH-01,456.8,0.89,0.368
2026-03-28 09:12:00,ETCH-01,443.78,1.077,0.289
2026-03-28 09:13:00,ETCH-01,451.16,1.056,0.357
2026-03-28 09:14:00,ETCH-01,446.96,0.977,0.234
2026-03-28 09:15:00,ETCH-01,444.93,1.027,0.295
2026-03-28 09:16:00,ETCH-01,443.3,1.0,0.371
2026-03-28 09:17:00,ETCH-01,452.16,1.061,0.611
2026-03-28 09:18:00,ETCH-01,446.59,1.049,0.381
2026-03-28 09:19:00,ETCH-01,454.84,0.93,0.215
2026-03-28 09:20:00,ETCH-01,454.97,1.029,0.258
2026-03-28 09:21:00,ETCH-01,456.87,0.99,0.255
2026-03-28 09:22:00,ETCH-01,445.74,1.004,0.12
2026-03-28 09:23:00,ETCH-01,452.38,0.964,0.267
2026-03-28 09:24:00,ETCH-01,453.16,1.087,0.373
2026-03-28 09:25:00,ETCH-01,447.63,1.052,0.173
2026-03-28 09:26:00,ETCH-01,446.14,0.963,0.405
2026-03-28 09:27:00,ETCH-01,458.05,0.933,0.349
2026-03-28 09:28:00,ETCH-01,451.14,0.981,0.227
2026-03-28 09:29:00,ETCH-01,453.18,1.022,0.286
2026-03-28 09:30:00,ETCH-01,445.89,1.012,0.46
2026-03-28 09:31:00,ETCH-01,443.9,1.063,0.373
2026-03-28 09:32:00,ETCH-01,447.15,1.039,0.301
2026-03-28 09:33:00,ETCH-01,449.38,1.048,0.276
2026-03-28 09:34:00,ETCH-01,444.68,1.016,0.308
2026-03-28 09:35:00,ETCH-01,449.95,0.931,0.249
2026-03-28 09:36:00,ETCH-01,441.56,0.99,0.09
2026-03-28 09:37:00,ETCH-01,444.4,1.053,0.504
2026-03-28 09:38:00,ETCH-01,453.35,0.997,0.316
2026-03-28 09:39:00,ETCH-01,453.02,1.025,0.34
2026-03-28 09:40:00,ETCH-01,448.04,0.984,0.294
2026-03-28 09:41:00,ETCH-01,444.91,0.949,0.226
2026-03-28 09:42:00,ETCH-01,444.86,0.994,0.281
2026-03-28 09:43:00,ETCH-01,448.13,1.015,0.14
2026-03-28 09:44:00,ETCH-01,453.22,0.967,0.528
2026-03-28 09:45:00,ETCH-01,454.64,0.988,0.177
2026-03-28 09:46:00,ETCH-01,447.52,0.953,0.197
2026-03-28 09:47:00,ETCH-01,444.23,1.056,0.256
2026-03-28 09:48:00,ETCH-01,451.34,0.985,0.429
2026-03-28 09:49:00,ETCH-01,445.88,1.073,0.301
2026-03-28 09:50:00,ETCH-01,447.41,1.076,0.176
2026-03-28 09:51:00,ETCH-01,456.63,0.996,0.425
2026-03-28 09:52:00,ETCH-01,454.14,0.95,0.373
2026-03-28 09:53:00,ETCH-01,450.79,0.896,0.354
2026-03-28 09:54:00,ETCH-01,443.64,0.926,0.372
2026-03-28 09:55:00,ETCH-01,451.06,0.931,0.539
2026-03-28 09:56:00,ETCH-01,455.31,1.069,0.519
2026-03-28 09:57:00,ETCH-01,448.12,1.006,0.231
2026-03-28 09:58:00,ETCH-01,456.76,1.019,0.462
2026-03-28 09:59:00,ETCH-01,456.46,0.889,0.338
