time,device,temp,pressure,vibration
2026-03-09 09:00:00,ETCH-01,453.31,1.039,0.298
2026-03-09 09:01:00,ETCH-01,455.87,0.972,0.225
2026-03-09 09:02:00,ETCH-01,450.91,0.959,0.058
2026-03-09 09:03:00,ETCH-01,443.52,1.0,0.388
2026-03-09 09:04:00,ETCH-01,452.0,0.991,0.374
2026-03-09 09:05:00,ETCH-01,446.74,0.977,0.272
2026-03-09 09:06:00,ETCH-01,447.36,1.035,0.307
2026-03-09 09:07:00,ETCH-01,452.93,1.048,0.352
2026-03-09 09:08:00,ETCH-01,456.19,1.004,0.144
2026-03-09 09:09:00,ETCH-01,450.11,1.074,0.247
2026-03-09 09:10:00,ETCH-01,451.54,0.943,0.379
2026-03-09 09:11:00,ETCH-01,458.51,0.99,0.175
2026-03-09 09:12:00,ETCH-01,451.2,0.964,0.329
2026-03-09 09:13:00,ETCH-01,463.01,0.907,0.164
2026-03-09 09:14:00,ETCH-01,452.83,0.996,0.347
2026-03-09 09:15:00,ETCH-01,441.2,0.994,0.296
2026-03-09 09:16:00,ETCH-01,453.77,1.076,0.138
2026-03-09 09:17:00,ETCH-01,451.91,1.032,0.416
2026-03-09 09:18:00,ETCH-01,456.45,0.949,0.227
2026-03-09 09:19:00,ETCH-01,453.37,1.093,0.219
2026-03-09 09:20:00,ETCH-01,449.31,1.061,0.32
2026-03-09 09:21:00,ETCH-01,443.88,1.029,0.415
2026-03-09 09:22:00,ETCH-01,448.95,0.989,0.198
2026-03-09 09:23:00,ETCH-01,445.75,0.952,0.306
2026-03-09 09:24:00,ETCH-01,447.1,0.981,0.343
2026-03-09 09:25:00,ETCH-01,452.94,1.054,0.369
2026-03-09 09:26:00,ETCH-01,458.35,1.094,0.318
2026-03-09 09:27:00,ETCH-01,451.97,1.077,0.263
2026-03-09 09:28:00,ETCH-01,444.02,0.976,0.217
2026-03-09 09:29:00,ETCH-01,452.22,0.944,0.309
2026-03-09 09:30:00,ETCH-01,455.98,1.007,0.193
2026-03-09 09:31:00,ETCH-01,446.95,0.912,0.008
2026-03-09 09:32:00,ETCH-01,449.33,1.016,0.344
2026-03-09 09:33:00,ETCH-01,450.07,0.993,0.39
2026-03-09 09:34:00,ETCH-01,446.08,0.977,0.064
2026-03-09 09:35:00,ETCH-01,453.24,0.92,0.199
2026-03-09 09:36:00,ETCH-01,449.4,1.026,0.362
2026-03-09 09:37:00,ETCH-01,452.1,0.973,0.506
2026-03-09 09:38:00,ETCH-01,445.56,0.942,0.302
2026-03-09 09:39:00,ETCH-01,447.81,0.856,0.227
2026-03-09 09:40:00,ETCH-01,453.61,0.999,0.282
2026-03-09 09:41:00,ETCH-01,448.14,1.089,0.437
2026-03-09 09:42:00,ETCH-01,458.63,1.083,0.235
2026-03-09 09:43:00,ETCH-01,448.0,0.977,0.22
2026-03-09 09:44:00,ETCH-01,451.12,0.97,0.252
2026-03-09 09:45:00,ETCH-01,454.66,1.023,0.205
2026-03-09 09:46:00,ETCH-01,442.91,0.95,0.312
2026-03-09 09:47:00,ETCH-01,441.2,1.015,0.462
2026-03-09 09:48:00,ETCH-01,442.37,1.038,0.332
2026-03-09 09:49:00,ETCH-01,456.31,1.061,0.275
2026-03-09 09:50:00,ETCH-01,447.24,0.995,0.271
2026-03-09 09:51:00,ETCH-01,462.79,0.99,0.144
2026-03-09 09:52:00,ETCH-01,447.18,0.956,0.388
2026-03-09 09:53:00,ETCH-01,450.92,0.959,0.292
2026-03-09 09:54:00,ETCH-01,457.71,0.989,0.282
2026-03-09 09:55:00,ETCH-01,460.03,1.018,0.619
2026-03-09 09:56:00,ETCH-01,460.31,1.046,0.33
2026-03-09 09:57:00,ETCH-01,456.04,0.96,0.225
2026-03-09 09:58:00,ETCH-01,455.12,1.075,0.257
2026-03-09 09:59:00,ETCH-01,452.96,0.986,0.415
