time,device,temp,pressure,vibration
2026-03-26 09:00:00,ETCH-01,445.21,0.946,0.255
2026-03-26 09:01:00,ETCH-01,443.24,1.086,0.473
2026-03-26 09:02:00,ETCH-01,442.08,0.955,0.211
2026-03-26 09:03:00,ETCH-01,452.06,1.011,0.377
2026-03-26 09:04:00,ETCH-01,448.93,1.04,0.336
2026-03-26 09:05:00,ETCH-01,451.9,0.971,0.426
2026-03-26 09:06:00,ETCH-01,453.45,1.043,0.233
2026-03-26 09:07:00,ETCH-01,451.33,0.939,0.227
2026-03-26 09:08:00,ETCH-01,453.29,1.073,0.41
2026-03-26 09:09:00,ETCH-01,449.65,1.001,0.343
2026-03-26 09:10:00,ETCH-01,444.07,0.97,0.146
2026-03-26 09:11:00,ETCH-01,455.29,0.985,0.246
2026-03-26 09:12:00,ETCH-01,447.05,1.04,0.339
2026-03-26 09:13:00,ETCH-01,445.32,0.971,0.384
2026-03-26 09:14:00,ETCH-01,449.11,0.963,0.232
2026-03-26 09:15:00,ETCH-01,445.44,0.989,0.009
2026-03-26 09:16:00,ETCH-01,447.91,0.941,0.352
2026-03-26 09:17:00,ETCH-01,451.72,1.091,0.178
2026-03-26 09:18:00,ETCH-01,451.74,0.972,0.098
2026-03-26 09:19:00,ETCH-01,445.51,1.042,0.017
2026-03-26 09:20:00,ETCH-01,447.56,1.01,0.381
2026-03-26 09:21:00,ETCH-01,455.37,0.951,0.313
2026-03-26 09:22:00,ETCH-01,452.48,1.0,0.277
2026-03-26 09:23:00,ETCH-01,460.38,1.039,0.439
2026-03-26 09:24:00,ETCH-01,455.9,0.991,0.364
2026-03-26 09:25:00,ETCH-01,455.72,1.06,0.462
2026-03-26 09:26:00,ETCH-01,443.06,1.051,0.161
2026-03-26 09:27:00,ETCH-01,453.82,1.046,0.297
2026-03-26 09:28:00,ETCH-01,449.73,0.977,0.138
2026-03-26 09:29:00,ETCH-01,447.25,0.946,0.277
2026-03-26 09:30:00,ETCH-01,450.84,0.969,0.275
2026-03-26 09:31:00,ETCH-01,454.73,1.01,0.363
2026-03-26 09:32:00,ETCH-01,452.5,1.027,0.305
2026-03-26 09:33:00,ETCH-01,445.61,0.891,0.362
2026-03-26 09:34:00,ETCH-01,453.71,1.0,0.37
2026-03-26 09:35:00,ETCH-01,446.81,1.008,0.515
2026-03-26 09:36:00,ETCH-01,451.08,0.986,0.268
2026-03-26 09:37:00,ETCH-01,448.48,1.065,0.206
2026-03-26 09:38:00,ETCH-01,448.91,1.021,0.325
2026-03-26 09:39:00,ETCH-01,453.83,1.066,0.22
2026-03-26 09:40:00,ETCH-01,444.8,0.989,0.448
2026-03-26 09:41:00,ETCH-01,459.73,1.047,0.272
2026-03-26 09:42:00,ETCH-01,440.89,1.082,0.243
2026-03-26 09:43:00,ETCH-01,447.01,1.066,0.253
2026-03-26 09:44:00,ETCH-01,451.85,0.945,0.372
2026-03-26 09:45:00,ETCH-01,452.92,0.987,0.284
2026-03-26 09:46:00,ETCH-01,449.5,0.983,0.236
2026-03-26 09:47:00,ETCH-01,449.71,1.024,0.467
2026-03-26 09:48:00,ETCH-01,452.05,1.034,0.214
2026-03-26 09:49:00,ETCH-01,448.84,0.958,0.304
2026-03-26 09:50:00,ETCH-01,456.97,1.003,0.365
2026-03-26 09:51:00,ETCH-01,454.2,0.899,0.137
2026-03-26 09:52:00,ETCH-01,454.36,1.072,0.348
2026-03-26 09:53:00,ETCH-01,445.17,0.974,0.194
2026-03-26 09:54:00,ETCH-01,449.6,1.003,0.382
2026-03-26 09:55:00,ETCH-01,448.5,0.985,0.204
2026-03-26 09:56:00,ETCH-01,444.97,1.057,0.369
2026-03-26 09:57:00,ETCH-01,451.8,0.858,0.411
2026-03-26 09:58:00,ETCH-01,447.31,0.999,0.386
2026-03-26 09:59:00,ETCH-01,453.28,0.995,0.325
