time,device,temp,pressure,vibration
2026-03-05 09:00:00,ETCH-01,451.54,1.009,0.295
2026-03-05 09:01:00,ETCH-01,441.45,0.933,0.367
2026-03-05 09:02:00,ETCH-01,443.26,1.019,0.188
2026-03-05 09:03:00,ETCH-01,453.72,1.031,0.338
2026-03-05 09:04:00,ETCH-01,450.85,1.028,0.317
2026-03-05 09:05:00,ETCH-01,449.08,1.054,0.349
2026-03-05 09:06:00,ETCH-01,450.09,1.042,0.329
2026-03-05 09:07:00,ETCH-01,451.74,1.023,0.546
2026-03-05 09:08:00,ETCH-01,447.3,0.996,0.236
2026-03-05 09:09:00,ETCH-01,446.11,0.917,0.247
2026-03-05 09:10:00,ETCH-01,450.98,1.021,0.238
2026-03-05 09:11:00,ETCH-01,445.11,1.01,0.244
2026-03-05 09:12:00,ETCH-01,452.04,1.014,0.236
2026-03-05 09:13:00,ETCH-01,441.49,0.936,0.419
2026-03-05 09:14:00,ETCH-01,455.15,0.946,0.442
2026-03-05 09:15:00,ETCH-01,452.36,1.053,0.243
2026-03-05 09:16:00,ETCH-01,451.28,0.998,0.217
2026-03-05 09:17:00,ETCH-01,454.91,1.034,0.347
2026-03-05 09:18:00,ETCH-01,458.33,1.001,0.245
2026-03-05 09:19:00,ETCH-01,455.07,1.001,0.363
2026-03-05 09:20:00,ETCH-01,440.8,1.047,0.32
2026-03-05 09:21:00,ETCH-01,443.6,0.974,0.148
2026-03-05 09:22:00,ETCH-01,446.88,1.005,0.455
2026-03-05 09:23:00,ETCH-01,450.13,0.977,0.48
2026-03-05 09:24:00,ETCH-01,452.59,0.978,0.239
2026-03-05 09:25:00,ETCH-01,446.37,0.985,0.261
2026-03-05 09:26:00,ETCH-01,450.93,1.011,0.329
2026-03-05 09:27:00,ETCH-01,446.22,0.976,0.333
2026-03-05 09:28:00,ETCH-01,446.94,1.063,0.366
2026-03-05 09:29:00,ETCH-01,442.97,0.955,0.501
2026-03-05 09:30:00,ETCH-01,445.38,0.991,0.282
2026-03-05 09:31:00,ETCH-01,443.24,0.978,0.22
2026-03-05 09:32:00,ETCH-01,445.12,1.072,0.162
2026-03-05 09:33:00,ETCH-01,455.27,1.01,0.227
2026-03-05 09:34:00,ETCH-01,445.25,1.052,0.297
2026-03-05 09:35:00,ETCH-01,463.16,0.926,0.479
2026-03-05 09:36:00,ETCH-01,452.47,1.013,0.248
2026-03-05 09:37:00,ETCH-01,450.92,1.044,0.322
2026-03-05 09:38:00,ETCH-01,445.71,1.004,0.298
2026-03-05 09:39:00,ETCH-01,453.5,1.053,0.419
2026-03-05 09:40:00,ETCH-01,447.12,0.974,0.553
2026-03-05 09:41:00,ETCH-01,450.61,1.07,0.247
2026-03-05 09:42:00,ETCH-01,462.8,1.115,0.251
2026-03-05 09:43:00,ETCH-01,449.52,0.982,0.404
2026-03-05 09:44:00,ETCH-01,455.75,0.978,0.368
2026-03-05 09:45:00,ETCH-01,446.48,1.073,0.485
2026-03-05 09:46:00,ETCH-01,449.83,1.079,0.358
2026-03-05 09:47:00,ETCH-01,458.85,0.974,0.264
2026-03-05 09:48:00,ETCH-01,446.87,0.979,0.359
2026-03-05 09:49:00,ETCH-01,459.06,0.986,0.411
2026-03-05 09:50:00,ETCH-01,453.54,0.933,0.382
2026-03-05 09:51:00,ETCH-01,447.19,0.954,0.351
2026-03-05 09:52:00,ETCH-01,453.16,0.95,0.407
2026-03-05 09:53:00,ETCH-01,454.86,0.962,0.417
2026-03-05 09:54:00,ETCH-01,453.11,0.998,0.438
2026-03-05 09:55:00,ETCH-01,442.15,1.012,0.365
2026-03-05 09:56:00,ETCH-01,446.36,1.078,0.283
2026-03-05 09:57:00,ETCH-01,448.76,0.95,0.315
2026-03-05 09:58:00,ETCH-01,449.63,1.049,0.421
2026-03-05 09:59:00,ETCH-01,453.1,0.989,0.218
