time,temp,pressure,vibration
2026-03-01 00:00:00,9999.0,1.0178893680174141,0.14055723412056326
2026-03-01 00:00:01,9999.0,1.0280392263184117,0.2400624977046227
2026-03-01 00:00:02,9999.0,1.0541525621587637,0.3005243699718183
2026-03-01 00:00:03,9999.0,1.0526901026017452,0.3046980593764742
2026-03-01 00:00:04,9999.0,0.9311165316021455,0.25499345285207564
2026-03-01 00:00:05,,0.9531087480042438,0.3622849932347499
2026-03-01 00:00:06,457.89606407753695,1.025751763360433,0.19323795706174055
2026-03-01 00:00:07,453.83717364576455,1.0256892975456104,0.28576205149787065
2026-03-01 00:00:08,,1.0257523843153025,0.31202956317118985
2026-03-01 00:00:09,452.71280021792984,1.192636574532736,0.3514438834058749
2026-03-01 00:00:10,447.6829115359377,1.0285445255346584,0.37116148780888897
2026-03-01 00:00:11,,1.05677828200903,0.18753579081621308
2026-03-01 00:00:12,451.2098113578302,1.04770008817466,0.14658858292643775
2026-03-01 00:00:13,440.433598776711,1.03256956256529,0.4277676821898509
2026-03-01 00:00:14,,0.9842365377679827,0.33323140119795913
2026-03-01 00:00:15,447.18856235379513,1.0379484610246634,0.22515134634434464
2026-03-01 00:00:16,444.9358443983279,0.9613587392731214,0.45511519755225227
2026-03-01 00:00:17,451.5712366629764,0.9881590696629996,0.3115674634292859
2026-03-01 00:00:18,445.45987962239394,0.9757318226085449,0.41792971840638266
2026-03-01 00:00:19,442.93848149332354,1.004093706969316,0.30675184814101086
2026-03-01 00:00:20,,1.1157329283336754,0.5060747924881988
2026-03-01 00:00:21,448.8711184975673,0.9066367403704125,0.4755340842443204
2026-03-01 00:00:22,450.33764102343963,1.0343130095187256,0.27510358515209266
2026-03-01 00:00:23,442.8762590689327,0.9193642064405174,0.3971570950954355
2026-03-01 00:00:24,447.2780863773741,0.9764034067105283,0.36453759495851473
2026-03-01 00:00:25,450.55461294854933,1.0544475298483682,0.43686315575323487
2026-03-01 00:00:26,444.2450321128885,1.0032140009547732,0.20350765394198955
2026-03-01 00:00:27,451.87849009172834,0.9461127611035347,0.36860514599984395
2026-03-01 00:00:28,446.99680655040595,0.9642348145370015,0.4058424486849588
2026-03-01 00:00:29,448.54153125103363,1.0339798874467339,0.12412605135768856
2026-03-01 00:00:30,446.991466938853,0.9634816684141432,0.18167414873342247
2026-03-01 00:00:31,459.2613909225447,1.0108229294790987,0.09607678222398991
2026-03-01 00:00:32,449.93251387631034,1.0022785919951906,0.2730593165555442
2026-03-01 00:00:33,444.7114453552205,0.9674199826197092,0.37175422557959625
2026-03-01 00:00:34,454.11272456051597,1.1071972044662663,0.4502357052096028
2026-03-01 00:00:35,443.89578175014486,1.0316959511159005,0.3074094780419775
2026-03-01 00:00:36,451.0443179750238,0.8987428706671197,0.4628615545571292
2026-03-01 00:00:37,440.2016493806011,1.0093227157384714,0.16198985417851083
2026-03-01 00:00:38,,0.9669106767615806,0.12966175606448452
2026-03-01 00:00:39,450.9843061793456,1.0426216667398112,0.29444523011033813
2026-03-01 00:00:40,453.69233289997703,0.960373963078365,0.33840654489393074
2026-03-01 00:00:41,,0.9942631779266551,0.2967305251905907
2026-03-01 00:00:42,449.4217585880588,1.0252493639490228,0.0932557899960123
2026-03-01 00:00:43,,1.0432877597085062,0.29108799604872115
2026-03-01 00:00:44,442.60739004816287,0.9399851796472112,0.16955304994951467
2026-03-01 00:00:45,446.4007789580265,0.9832749382079525,0.36696725488300386
2026-03-01 00:00:46,447.69680614520104,0.9762527344419522,0.3366598246096848
2026-03-01 00:00:47,455.2856111310946,0.9673335383713144,0.20601202136726446
2026-03-01 00:00:48,451.7180914478423,1.0882727120140547,0.24861330826633063
2026-03-01 00:00:49,441.1847992231863,1.0202490855480477,0.19407864781110484
2026-03-01 00:00:50,451.62041984697396,0.9369558022832477,0.2937320902726828
2026-03-01 00:00:51,448.0745885979184,1.0458930973527387,0.3955142320501238
2026-03-01 00:00:52,446.6153899984702,1.1061078098506316,0.2014273953664456
2026-03-01 00:00:53,453.0583814442043,1.0516232630275573,0.35040465155178446
2026-03-01 00:00:54,455.15499761247975,0.9240315017022993,0.2469742381627559
2026-03-01 00:00:55,454.656400595581,0.9757882963566874,0.22071271677376558
2026-03-01 00:00:56,445.8039123838868,1.0633455574593311,0.2892969640045442
2026-03-01 00:00:57,448.45393812074394,0.964616526719061,0.19647576775806258
2026-03-01 00:00:58,451.65631715701784,1.0221909714073114,0.2446350694652818
2026-03-01 00:00:59,454.8777256356118,1.0387317026714669,0.18021221074111515
2026-03-01 00:01:00,447.60412881077355,0.9536534764210959,0.49647251329163894
2026-03-01 00:01:01,449.0717051166809,0.99702373219691,0.30352635519717286
2026-03-01 00:01:02,444.46832512996986,0.8379366329965463,0.23002744920074142
2026-03-01 00:01:03,444.01896687959663,0.9487806179332855,0.3213979910734222
2026-03-01 00:01:04,454.062629111971,0.987371592430342,0.288767195030917
2026-03-01 00:01:05,456.7812001428541,0.9376108409017575,0.2779030400466777
2026-03-01 00:01:06,449.63994939209834,1.0816205651965818,0.3614166700043425
2026-03-01 00:01:07,455.0176644894601,0.9284929311019684,0.37575077100473053
2026-03-01 00:01:08,451.80818012523815,0.9779977756651508,0.24694988523894723
2026-03-01 00:01:09,446.77440122697436,1.0065370288643045,0.242418175935532
2026-03-01 00:01:10,451.8069780275421,1.0720636644533057,0.27249483028483557
2026-03-01 00:01:11,457.69018283232987,0.928206892441028,0.06980788352644149
2026-03-01 00:01:12,449.82086980445024,1.058158187607748,0.14848089378014476
2026-03-01 00:01:13,457.82321827907003,1.0005116530509794,0.4366874267444525
2026-03-01 00:01:14,436.90127447955126,0.9509245674476025,0.46449677135012835
2026-03-01 00:01:15,454.1095125218761,1.0231051737131636,0.27509639604436215
2026-03-01 00:01:16,450.43523534119083,1.0099529847786735,0.35765569630557664
2026-03-01 00:01:17,,0.9699891561420603,0.3311250154543536
2026-03-01 00:01:18,450.4588038826775,1.003490104249501,0.6078880808455238
2026-03-01 00:01:19,,0.980734320156912,0.4119574911434577
2026-03-01 00:01:20,448.90164056081244,1.0056758672625623,0.2872082408519233
2026-03-01 00:01:21,,1.0331065337260523,0.2044459559399574
2026-03-01 00:01:22,457.3894702237076,1.0793008408072675,0.13935536797424272
2026-03-01 00:01:23,447.4086489086318,0.9381092250586576,0.3203463635867223
2026-03-01 00:01:24,445.95753198553405,1.1066516687328134,0.22436492547156967
2026-03-01 00:01:25,447.4912147820773,0.9023956100238749,0.15777462904023257
2026-03-01 00:01:26,454.57701058851035,0.9924107452482208,0.23534271157574732
2026-03-01 00:01:27,451.64375554829843,1.029415860324229,0.1918451996385605
2026-03-01 00:01:28,,1.0140495933867517,0.4687141635072565
2026-03-01 00:01:29,452.5663371655668,0.9688650240089703,0.38816397569494504
2026-03-01 00:01:30,450.48538774674023,0.9895938874821363,0.29920273586833823
2026-03-01 00:01:31,454.84322495266446,0.9753499532670583,0.4479944138890026
2026-03-01 00:01:32,,0.9705317621527895,0.3077368307647618
2026-03-01 00:01:33,448.3616892670112,1.0424801048510512,0.21387157986717362
2026-03-01 00:01:34,448.03945923433923,1.0178507742982523,0.45231240772696574
2026-03-01 00:01:35,442.6824252593394,0.9653545202369673,0.3538910043684659
2026-03-01 00:01:36,451.48060138532287,1.0449799937716626,0.19627538456735433
2026-03-01 00:01:37,451.3052763608994,1.0153649760438304,0.2809661321916392
2026-03-01 00:01:38,450.0255672832123,1.040643105941948,0.21243817466152426
2026-03-01 00:01:39,448.82706433312427,1.0314814420961806,0.16172002690356638
2026-03-01 00:01:40,442.92314628974793,0.9585502494538964,0.3926177547531641
2026-03-01 00:01:41,447.8967733861732,0.9719909479901515,0.49094166404701306
2026-03-01 00:01:42,448.28642741736616,1.0373646802561631,0.16014324261808585
2026-03-01 00:01:43,445.9886136538919,1.0305185132716732,0.3562969236690571
2026-03-01 00:01:44,449.19357144167,0.9989549203017926,0.23493574308781728
2026-03-01 00:01:45,452.0202542840727,1.005866369165439,0.2512874616235304
2026-03-01 00:01:46,459.4309295060527,1.0638832447894213,0.24076060757611306
2026-03-01 00:01:47,450.8728890641592,0.9704214305582085,0.21360092303201839
2026-03-01 00:01:48,,1.027354869058502,0.3048521627944827
2026-03-01 00:01:49,449.62777042116915,0.9898903673783053,0.2169049883588962
2026-03-01 00:01:50,440.40614392350477,0.989115939838639,0.3270456825779839
2026-03-01 00:01:51,449.86743062275394,1.0549388425993595,0.29497618905508627
2026-03-01 00:01:52,450.30115104970514,1.0412708174494014,0.27610519531335903
2026-03-01 00:01:53,462.3162105624264,1.0406754818000319,0.2092436337958402
2026-03-01 00:01:54,449.0381951760944,1.0652739403577165,0.2423228669431667
2026-03-01 00:01:55,,1.001050192081638,0.3755391225825756
2026-03-01 00:01:56,449.8264411514738,1.0340976485647482,0.35009171876243805
2026-03-01 00:01:57,,0.9844866621703272,0.20224447552014488
2026-03-01 00:01:58,455.7141140725751,1.016208317624422,0.3099332305429226
2026-03-01 00:01:59,453.75966516343385,0.9934928472816158,0.3751387123371789
2026-03-01 00:02:00,453.95515973521526,1.0048497982496358,0.1330594718878628
2026-03-01 00:02:01,445.4530627260263,1.0297578512718457,0.3543360192379935
2026-03-01 00:02:02,457.0139715546805,0.9590889658383264,0.23373762410541532
2026-03-01 00:02:03,442.9907446860386,1.104619363784273,0.3570598668593159
2026-03-01 00:02:04,452.93428546900134,0.9496991309250149,0.22367408434574831
2026-03-01 00:02:05,460.9522781290499,0.9392905693606134,0.11951178993354808
2026-03-01 00:02:06,445.04731837434656,1.0579055436750033,0.13724575621168372
2026-03-01 00:02:07,447.1685113519861,1.0395831346981468,0.3048084946661382
2026-03-01 00:02:08,,1.0312059908526077,0.32597225017214815
2026-03-01 00:02:09,447.482621729419,1.031417275463214,0.2095683374895591
2026-03-01 00:02:10,442.24668284466935,0.9993876613576542,0.3638592458777374
2026-03-01 00:02:11,450.3428148740301,0.9551372814257084,0.133847993773104
2026-03-01 00:02:12,444.6884814313695,1.0037902279096864,0.2933920201352683
2026-03-01 00:02:13,452.3679621531759,0.9661419144243945,0.1788983800237543
2026-03-01 00:02:14,445.402878828831,1.0487559866708875,0.23481638921978407
2026-03-01 00:02:15,457.7496720250877,0.9926471309248931,0.3047398671316414
2026-03-01 00:02:16,446.0837335383188,0.9587251401603745,0.21395866347160475
2026-03-01 00:02:17,448.3896924189716,0.9839307079173504,0.26154444557701745
