time,device,temp,pressure,vibration
2026-03-12 09:00:00,ETCH-01,445.14,0.965,0.338
2026-03-12 09:01:00,ETCH-01,443.1,0.98,0.21
2026-03-12 09:02:00,ETCH-01,446.87,0.974,0.213
2026-03-12 09:03:00,ETCH-01,454.31,1.008,0.413
2026-03-12 09:04:00,ETCH-01,454.77,0.959,0.181
2026-03-12 09:05:00,ETCH-01,452.57,1.056,0.464
2026-03-12 09:06:00,ETCH-01,453.63,1.0,0.21
2026-03-12 09:07:00,ETCH-01,452.58,1.0,0.364
2026-03-12 09:08:00,ETCH-01,446.79,0.984,0.267
2026-03-12 09:09:00,ETCH-01,452.16,1.008,0.36
2026-03-12 09:10:00,ETCH-01,454.0,1.041,0.246
2026-03-12 09:11:00,ETCH-01,453.77,0.957,0.284
2026-03-12 09:12:00,ETCH-01,455.94,0.967,0.304
2026-03-12 09:13:00,ETCH-01,453.54,0.985,0.2
2026-03-12 09:14:00,ETCH-01,451.76,0.933,0.374
2026-03-12 09:15:00,ETCH-01,455.35,0.959,0.249
2026-03-12 09:16:00,ETCH-01,449.87,0.976,0.277
2026-03-12 09:17:00,ETCH-01,445.59,1.044,0.201
2026-03-12 09:18:00,ETCH-01,449.18,1.013,0.044
2026-03-12 09:19:00,ETCH-01,446.28,1.01,0.281
2026-03-12 09:20:00,ETCH-01,446.62,1.043,0.541
2026-03-12 09:21:00,ETCH-01,449.28,0.993,0.378
2026-03-12 09:22:00,ETCH-01,446.04,1.02,0.298
2026-03-12 09:23:00,ETCH-01,448.46,0.995,0.274
2026-03-12 09:24:00,ETCH-01,440.53,1.013,0.302
2026-03-12 09:25:00,ETCH-01,451.07,0.971,0.355
2026-03-12 09:26:00,ETCH-01,450.01,0.878,0.182
2026-03-12 09:27:00,ETCH-01,445.91,0.993,0.411
2026-03-12 09:28:00,ETCH-01,453.3,1.071,0.372
2026-03-12 09:29:00,ETCH-01,454.69,1.046,0.372
2026-03-12 09:30:00,ETCH-01,441.96,1.048,0.344
2026-03-12 09:31:00,ETCH-01,446.19,1.062,0.302
2026-03-12 09:32:00,ETCH-01,446.15,1.004,0.367
2026-03-12 09:33:00,ETCH-01,445.3,1.01,0.359
2026-03-12 09:34:00,ETCH-01,454.15,0.969,0.265
2026-03-12 09:35:00,ETCH-01,449.03,0.984,0.243
2026-03-12 09:36:00,ETCH-01,448.68,1.031,0.31
2026-03-12 09:37:00,ETCH-01,439.98,1.06,0.455
2026-03-12 09:38:00,ETCH-01,453.18,0.993,0.176
2026-03-12 09:39:00,ETCH-01,443.8,0.977,0.153
2026-03-12 09:40:00,ETCH-01,450.3,1.0,0.316
2026-03-12 09:41:00,ETCH-01,451.39,1.03,0.305
2026-03-12 09:42:00,ETCH-01,456.8,0.928,0.317
2026-03-12 09:43:00,ETCH-01,443.46,0.885,0.324
2026-03-12 09:44:00,ETCH-01,434.9,0.972,0.278
2026-03-12 09:45:00,ETCH-01,450.92,0.939,0.449
2026-03-12 09:46:00,ETCH-01,459.0,0.975,0.14
2026-03-12 09:47:00,ETCH-01,456.19,0.993,0.217
2026-03-12 09:48:00,ETCH-01,451.05,0.977,0.29
2026-03-12 09:49:00,ETCH-01,447.54,1.073,0.136
2026-03-12 09:50:00,ETCH-01,454.04,1.016,0.282
2026-03-12 09:51:00,ETCH-01,445.13,1.015,0.466
2026-03-12 09:52:00,ETCH-01,452.38,1.031,0.302
2026-03-12 09:53:00,ETCH-01,452.53,0.943,0.323
2026-03-12 09:54:00,ETCH-01,455.3,1.052,0.174
2026-03-12 09:55:00,ETCH-01,463.8,0.996,0.238
2026-03-12 09:56:00,ETCH-01,451.96,1.034,0.262
2026-03-12 09:57:00,ETCH-01,447.46,0.946,0.268
2026-03-12 09:58:00,ETCH-01,449.87,0.922,0.428
2026-03-12 09:59:00,ETCH-01,441.15,1.041,0.356
