time,device,temp,pressure,vibration
2026-03-06 09:00:00,ETCH-01,451.84,1.032,0.352
2026-03-06 09:01:00,ETCH-01,448.03,1.066,0.243
2026-03-06 09:02:00,ETCH-01,450.14,1.01,0.298
2026-03-06 09:03:00,ETCH-01,456.39,1.035,0.514
2026-03-06 09:04:00,ETCH-01,450.96,0.996,0.473
2026-03-06 09:05:00,ETCH-01,450.23,1.072,0.344
2026-03-06 09:06:00,ETCH-01,443.2,0.966,0.304
2026-03-06 09:07:00,ETCH-01,453.73,1.09,0.312
2026-03-06 09:08:00,ETCH-01,453.23,0.998,0.361
2026-03-06 09:09:00,ETCH-01,460.82,0.928,0.198
2026-03-06 09:10:00,ETCH-01,448.46,1.006,0.274
2026-03-06 09:11:00,ETCH-01,451.1,0.966,0.133
2026-03-06 09:12:00,ETCH-01,451.25,1.042,0.34
2026-03-06 09:13:00,ETCH-01,457.89,0.967,0.365
2026-03-06 09:14:00,ETCH-01,449.52,0.978,0.252
2026-03-06 09:15:00,ETCH-01,451.4,0.906,0.457
2026-03-06 09:16:00,ETCH-01,453.04,0.977,0.177
2026-03-06 09:17:00,ETCH-01,450.93,0.879,0.154
2026-03-06 09:18:00,ETCH-01,447.77,0.921,0.322
2026-03-06 09:19:00,ETCH-01,450.97,1.038,0.405
2026-03-06 09:20:00,ETCH-01,455.37,1.039,0.468
2026-03-06 09:21:00,ETCH-01,444.87,1.021,0.254
2026-03-06 09:22:00,ETCH-01,450.66,0.952,0.408
2026-03-06 09:23:00,ETCH-01,446.5,0.998,0.296
2026-03-06 09:24:00,ETCH-01,455.98,1.0,0.283
2026-03-06 09:25:00,ETCH-01,442.38,0.942,0.388
2026-03-06 09:26:00,ETCH-01,447.21,1.075,0.365
2026-03-06 09:27:00,ETCH-01,451.89,1.044,0.142
2026-03-06 09:28:00,ETCH-01,457.83,0.989,0.448
2026-03-06 09:29:00,ETCH-01,449.67,1.001,0.438
2026-03-06 09:30:00,ETCH-01,447.22,1.01,0.237
2026-03-06 09:31:00,ETCH-01,459.41,0.898,0.34
2026-03-06 09:32:00,ETCH-01,442.76,0.988,0.349
2026-03-06 09:33:00,ETCH-01,439.01,0.966,0.326
2026-03-06 09:34:00,ETCH-01,452.2,0.95,0.245
2026-03-06 09:35:00,ETCH-01,447.49,0.986,0.233
2026-03-06 09:36:00,ETCH-01,444.89,1.09,0.297
2026-03-06 09:37:00,ETCH-01,453.54,1.032,0.417
2026-03-06 09:38:00,ETCH-01,451.22,0.971,0.354
2026-03-06 09:39:00,ETCH-01,447.18,1.029,0.263
2026-03-06 09:40:00,ETCH-01,443.6,1.07,0.377
2026-03-06 09:41:00,ETCH-01,454.36,1.046,0.015
2026-03-06 09:42:00,ETCH-01,453.25,1.003,0.415
2026-03-06 09:43:00,ETCH-01,449.5,0.968,0.126
2026-03-06 09:44:00,ETCH-01,459.23,1.035,0.264
2026-03-06 09:45:00,ETCH-01,444.65,1.02,0.188
2026-03-06 09:46:00,ETCH-01,442.37,1.045,0.171
2026-03-06 09:47:00,ETCH-01,446.54,1.032,0.416
2026-03-06 09:48:00,ETCH-01,449.77,1.052,0.253
2026-03-06 09:49:00,ETCH-01,451.22,0.973,0.335
2026-03-06 09:50:00,ETCH-01,448.79,1.066,0.295
2026-03-06 09:51:00,ETCH-01,451.76,1.01,0.348
2026-03-06 09:52:00,ETCH-01,443.74,1.104,0.308
2026-03-06 09:53:00,ETCH-01,457.22,0.966,0.172
2026-03-06 09:54:00,ETCH-01,449.59,1.087,0.4
2026-03-06 09:55:00,ETCH-01,455.59,1.01,0.251
2026-03-06 09:56:00,ETCH-01,451.71,0.967,0.144
2026-03-06 09:57:00,ETCH-01,452.28,0.976,0.257
2026-03-06 09:58:00,ETCH-01,452.85,0.984,0.45
2026-03-06 09:59:00,ETCH-01,452.24,1.021,0.385
