student_id,midterm_score,final_score,attendance_days
STU_0009,-0.5114563142696055,1.0147588911104932,0.9176523326029232
STU_0010,0.555605872676625,-0.6014679333943116,-0.8390984364267982
STU_0011,-0.5008913421216221,1.2820089959498697,0.9176523326029232
STU_0012,-0.5114563142696055,-0.016062941841390992,0.9176523326029232
STU_0013,0.23865670823715088,2.0583069195309167,-0.25351484675022434
STU_0014,-2.0328123035790813,-0.7541822790168132,-0.25351484675022434
STU_0015,-1.8320778327674143,1.7146996418802904,1.5032359222794969
STU_0016,-0.6065410636014468,0.14937759924965163,-0.8390984364267982
STU_0017,-1.0819648102606587,-0.7160036926111882,-1.424682026103372
STU_0018,0.312611513273027,-0.5505631515201456,-0.8390984364267982
STU_0019,-0.9763150887808341,-0.3851226104291012,-0.8390984364267982
STU_0020,-1.5045636961799576,0.3784491176834049,0.3320687429263494
STU_0021,1.5381482824389945,0.48025868143173867,1.5032359222794969
STU_0022,-0.2578969827180255,-0.6396465197999366,0.3320687429263494
STU_0023,0.059052181721448584,-0.07969391918409983,-0.8390984364267982
STU_0024,-1.5151286683279401,2.1219378968736256,-0.8390984364267982
STU_0025,-0.5854111193054831,1.7019734464117477,-0.8390984364267982
STU_0026,0.10131207031337756,0.3911753131519459,0.9176523326029232
STU_0027,-1.2298744203324132,-0.016062941841390992,0.3320687429263494
STU_0028,0.3865663183089046,0.07302042643840174,-0.8390984364267982
STU_0029,-0.6488009521933773,0.5693420497115315,-0.25351484675022434
STU_0030,-0.32128681560592126,-1.0977895566674414,1.5032359222794969
STU_0031,-0.6488009521933773,-0.32149163308639234,1.5032359222794969
STU_0032,1.9396172240623282,-1.7468255255630707,-0.25351484675022434
STU_0033,-0.025467595462410886,-0.016062941841390992,1.5032359222794969
STU_0034,-1.1347896710005712,0.6075206361171563,0.9176523326029232
STU_0035,0.8514250928201339,-0.5505631515201456,0.9176523326029232
STU_0036,-1.3038292253682908,1.5492591007892462,-1.424682026103372
STU_0037,0.20696179179320226,-1.3014086841641088,-1.424682026103372
STU_0038,-2.0856371643189933,-1.5432063980664033,-1.424682026103372
STU_0039,-1.4200439189960974,0.17482999018673553,1.5032359222794969
STU_0040,0.1963968196452204,1.0147588911104932,0.9176523326029232
STU_0041,0.7669053156362744,-0.016062941841390992,0.9176523326029232
STU_0042,0.1647019032012733,-0.5251107605830617,0.9176523326029232
STU_0043,-0.14168228909021896,1.0402112820475753,-0.25351484675022434
STU_0044,-0.3318517877539031,-0.09242011465264088,0.9176523326029232
STU_0045,-1.5785185012158345,-0.2324082648066014,-0.25351484675022434
STU_0046,-0.7755806179691672,0.8493183500194489,-1.424682026103372
STU_0047,-0.5008913421216221,0.6075206361171563,-1.424682026103372
STU_0048,1.1049844243717122,-1.657742157283279,1.5032359222794969
STU_0049,0.3443064297169756,1.4474495370409124,-1.424682026103372
STU_0050,-1.874337721359344,1.3456399732925786,1.5032359222794969
STU_0051,0.32317648542101035,-0.6905513016741044,-0.8390984364267982
STU_0052,-0.42693653708574597,0.352996726746321,-0.8390984364267982
STU_0053,-0.7333207293772367,0.45480629049465476,0.3320687429263494
STU_0054,0.6295606777125011,0.21300857659236047,1.5032359222794969
STU_0055,1.0732895079277651,-0.6141941288628544,0.3320687429263494
STU_0056,0.9676397864479405,-0.7414560835482722,0.3320687429263494
STU_0057,-0.9023602837449564,-0.07969391918409983,-0.8390984364267982
STU_0058,-0.342416759901885,1.142020845795911,1.5032359222794969
STU_0059,0.3337414575689922,0.49298487690027976,-0.8390984364267982
STU_0060,1.020464647187853,-0.436027392303269,0.3320687429263494
STU_0061,-0.5220212864175873,0.734782590802574,1.5032359222794969
STU_0062,-0.21563709412609655,-2.9558140950745386,0.3320687429263494
STU_0063,-1.1876145317404834,1.116568454858827,0.9176523326029232
STU_0064,-1.2826992810723254,-1.8231826983743216,1.5032359222794969
STU_0065,0.8408601206721505,-0.42330119683472794,1.5032359222794969
STU_0066,1.4219335888111864,-1.199599120415775,0.3320687429263494
STU_0067,-0.0888574283503066,-1.3777658569753606,0.9176523326029232
STU_0068,1.041594591483818,1.1292946503273682,-0.25351484675022434
STU_0069,0.3654363740129393,-0.5251107605830617,-0.8390984364267982
STU_0070,-0.7016258129332896,0.3020919448721532,0.3320687429263494
STU_0071,0.3654363740129393,-0.10514631012118374,1.5032359222794969
STU_0072,1.612103087474872,0.4293538995575709,-0.8390984364267982
STU_0073,-0.0571625119063595,0.022115644564233948,-0.8390984364267982
STU_0074,1.633233031770836,-1.3650396615068177,-0.8390984364267982
STU_0076,0.8514250928201339,-0.5632893469886867,-1.424682026103372
STU_0077,0.08018212601741383,-1.6450159618147369,0.3320687429263494
STU_0078,-0.3318517877539031,-0.4869321741774368,-1.424682026103372
STU_0079,0.08018212601741383,1.4729019279779962,-1.424682026103372
STU_0080,-2.1173320807629405,-0.016062941841390992,-1.424682026103372
STU_0081,-0.24733201057004367,-0.4105750013661851,-0.8390984364267982
STU_0082,0.3654363740129393,-0.4105750013661851,0.9176523326029232
STU_0083,1.5487132545869764,-0.3851226104291012,-0.8390984364267982
STU_0084,-0.5642811750095178,2.0583069195309167,-0.8390984364267982
STU_0085,-0.8706653673010093,-0.016062941841390992,1.5032359222794969
STU_0086,-0.5431512307135525,0.3784491176834049,1.5032359222794969
STU_0087,0.9570748142999586,0.9893065001734094,-1.424682026103372
STU_0088,0.3337414575689922,0.18755618565527837,-0.8390984364267982
STU_0089,-0.5748461471574997,-0.32149163308639234,-1.424682026103372
STU_0090,0.5239109562326764,-0.2578606557436835,1.5032359222794969
STU_0091,0.0907470981653957,-0.13059870105826582,0.9176523326029232
STU_0092,1.009899675039871,-0.09242011465264088,0.3320687429263494
STU_0093,-0.754450673673202,0.6838778089284062,-1.424682026103372
STU_0094,-0.36354670419785023,-0.0033367463728481398,0.9176523326029232
STU_0095,-0.42693653708574597,0.6966040043969491,0.3320687429263494
STU_0096,-1.55738855691987,-0.13059870105826582,-0.25351484675022434
STU_0097,0.3020465411250451,0.022115644564233948,-1.424682026103372
STU_0098,0.2597866525331146,-2.090432803213699,-1.424682026103372
STU_0099,-0.004337651166447146,0.8747707409565327,-0.25351484675022434
STU_0100,-0.2578969827180255,0.3020919448721532,-0.25351484675022434
STU_0101,-1.5151286683279401,0.9638541092363255,-1.424682026103372
STU_0102,-0.4586314535296931,-3.0067188769487063,-0.25351484675022434
STU_0103,-0.37411167634583364,2.0710331149994596,-0.8390984364267982
STU_0104,-0.8601003951530267,-0.19422967840097466,0.3320687429263494
STU_0105,-0.18394217768214796,1.078389868453202,0.3320687429263494
STU_0106,0.4076962626048698,-1.1105157521359823,0.3320687429263494
STU_0107,1.9818771126542585,0.5693420497115315,-0.8390984364267982
STU_0108,0.1647019032012733,-1.1232419476045252,-0.25351484675022434
STU_0109,0.2597866525331146,-0.6905513016741044,0.9176523326029232
STU_0110,-0.0888574283503066,1.8928663784398743,-0.25351484675022434
STU_0111,-2.043377275727064,-0.24513446027514246,-1.424682026103372
STU_0112,-0.046597539758376126,0.16210379471819447,1.5032359222794969
STU_0113,0.04848720957346521,0.8365921545509079,0.3320687429263494
STU_0114,2.584080525089258,0.45480629049465476,-0.25351484675022434
STU_0115,-0.21563709412609655,0.09847281737548565,0.9176523326029232
STU_0116,0.3020465411250451,0.31481814034069605,-1.424682026103372
STU_0117,-0.046597539758376126,2.389188001713004,-0.8390984364267982
STU_0118,-1.2510043646283784,-0.11787250558972477,-0.8390984364267982
